2015-12-19 01:10:43,437 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[localhost] Task-1996
2015-12-19 01:10:43,474 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-883
2015-12-19 01:10:43,474 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1996
2015-12-19 01:10:43,485 | INFO  | Network connection between vm://localhost#3608 and tcp:///10.170.108.190:51515@45048 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@45048, localBroker= vm://localhost#3608
2015-12-19 01:11:13,493 | WARN  | Network connection between vm://localhost#3608 and tcp:///10.170.108.190:51515@45048 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@45048
2015-12-19 01:11:13,495 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-884
2015-12-19 01:11:13,499 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1994
2015-12-19 01:11:13,505 | INFO  | Network connection between vm://localhost#3612 and tcp:///10.170.108.190:51515@45608 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@45608, localBroker= vm://localhost#3612
2015-12-19 01:11:43,513 | WARN  | Network connection between vm://localhost#3612 and tcp:///10.170.108.190:51515@45608 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@45608
2015-12-19 01:11:43,515 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-885
2015-12-19 01:11:43,520 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:11:43,526 | INFO  | Network connection between vm://localhost#3616 and tcp:///10.170.108.190:51515@45863 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@45863, localBroker= vm://localhost#3616
2015-12-19 01:12:13,534 | WARN  | Network connection between vm://localhost#3616 and tcp:///10.170.108.190:51515@45863 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@45863
2015-12-19 01:12:13,537 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-886
2015-12-19 01:12:13,542 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:12:13,551 | INFO  | Network connection between vm://localhost#3620 and tcp:///10.170.108.190:51515@46484 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@46484, localBroker= vm://localhost#3620
2015-12-19 01:12:43,562 | WARN  | Network connection between vm://localhost#3620 and tcp:///10.170.108.190:51515@46484 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@46484
2015-12-19 01:12:43,565 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-887
2015-12-19 01:12:43,569 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:12:43,575 | INFO  | Network connection between vm://localhost#3624 and tcp:///10.170.108.190:51515@47110 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@47110, localBroker= vm://localhost#3624
2015-12-19 01:13:13,584 | WARN  | Network connection between vm://localhost#3624 and tcp:///10.170.108.190:51515@47110 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@47110
2015-12-19 01:13:13,586 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-888
2015-12-19 01:13:13,591 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:13:13,597 | INFO  | Network connection between vm://localhost#3628 and tcp:///10.170.108.190:51515@47734 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@47734, localBroker= vm://localhost#3628
2015-12-19 01:13:43,605 | WARN  | Network connection between vm://localhost#3628 and tcp:///10.170.108.190:51515@47734 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@47734
2015-12-19 01:13:43,607 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-889
2015-12-19 01:13:43,613 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:13:43,617 | INFO  | Network connection between vm://localhost#3632 and tcp:///10.170.108.190:51515@48291 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@48291, localBroker= vm://localhost#3632
2015-12-19 01:14:13,625 | WARN  | Network connection between vm://localhost#3632 and tcp:///10.170.108.190:51515@48291 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@48291
2015-12-19 01:14:13,627 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-890
2015-12-19 01:14:13,631 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:14:13,638 | INFO  | Network connection between vm://localhost#3636 and tcp:///10.170.108.190:51515@48474 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@48474, localBroker= vm://localhost#3636
2015-12-19 01:14:43,646 | WARN  | Network connection between vm://localhost#3636 and tcp:///10.170.108.190:51515@48474 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@48474
2015-12-19 01:14:43,648 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-891
2015-12-19 01:14:43,654 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:14:43,659 | INFO  | Network connection between vm://localhost#3640 and tcp:///10.170.108.190:51515@49025 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@49025, localBroker= vm://localhost#3640
2015-12-19 01:15:13,667 | WARN  | Network connection between vm://localhost#3640 and tcp:///10.170.108.190:51515@49025 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@49025
2015-12-19 01:15:13,669 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-892
2015-12-19 01:15:13,673 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1999
2015-12-19 01:15:13,679 | INFO  | Network connection between vm://localhost#3644 and tcp:///10.170.108.190:51515@49584 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@49584, localBroker= vm://localhost#3644
2015-12-19 01:15:43,687 | WARN  | Network connection between vm://localhost#3644 and tcp:///10.170.108.190:51515@49584 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@49584
2015-12-19 01:15:43,689 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-893
2015-12-19 01:15:43,692 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[localhost] Task-2024
2015-12-19 01:15:43,692 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-893
2015-12-19 01:15:43,693 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2024
2015-12-19 01:15:43,701 | INFO  | Network connection between vm://localhost#3648 and tcp:///10.170.108.190:51515@50139 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@50139, localBroker= vm://localhost#3648
2015-12-19 01:16:13,709 | WARN  | Network connection between vm://localhost#3648 and tcp:///10.170.108.190:51515@50139 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@50139
2015-12-19 01:16:13,711 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-894
2015-12-19 01:16:13,716 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2024
2015-12-19 01:16:13,721 | INFO  | Network connection between vm://localhost#3652 and tcp:///10.170.108.190:51515@50688 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@50688, localBroker= vm://localhost#3652
2015-12-19 01:16:43,728 | WARN  | Network connection between vm://localhost#3652 and tcp:///10.170.108.190:51515@50688 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@50688
2015-12-19 01:16:43,730 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-895
2015-12-19 01:16:43,733 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2024
2015-12-19 01:16:43,741 | INFO  | Network connection between vm://localhost#3656 and tcp:///10.170.108.190:51515@50874 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@50874, localBroker= vm://localhost#3656
2015-12-19 01:17:13,749 | WARN  | Network connection between vm://localhost#3656 and tcp:///10.170.108.190:51515@50874 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@50874
2015-12-19 01:17:13,751 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-896
2015-12-19 01:17:13,754 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2030
2015-12-19 01:17:13,761 | INFO  | Network connection between vm://localhost#3660 and tcp:///10.170.108.190:51515@51423 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@51423, localBroker= vm://localhost#3660
2015-12-19 01:17:43,772 | WARN  | Network connection between vm://localhost#3660 and tcp:///10.170.108.190:51515@51423 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@51423
2015-12-19 01:17:43,774 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-897
2015-12-19 01:17:43,777 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2030
2015-12-19 01:17:43,782 | INFO  | Network connection between vm://localhost#3664 and tcp:///10.170.108.190:51515@51984 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@51984, localBroker= vm://localhost#3664
2015-12-19 01:18:13,789 | WARN  | Network connection between vm://localhost#3664 and tcp:///10.170.108.190:51515@51984 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@51984
2015-12-19 01:18:13,791 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-898
2015-12-19 01:18:13,795 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2030
2015-12-19 01:18:13,800 | INFO  | Network connection between vm://localhost#3668 and tcp:///10.170.108.190:51515@52546 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@52546, localBroker= vm://localhost#3668
2015-12-19 01:18:43,811 | WARN  | Network connection between vm://localhost#3668 and tcp:///10.170.108.190:51515@52546 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@52546
2015-12-19 01:18:43,813 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-899
2015-12-19 01:18:43,816 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2030
2015-12-19 01:18:43,823 | INFO  | Network connection between vm://localhost#3672 and tcp:///10.170.108.190:51515@53103 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@53103, localBroker= vm://localhost#3672
2015-12-19 01:19:13,831 | WARN  | Network connection between vm://localhost#3672 and tcp:///10.170.108.190:51515@53103 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@53103
2015-12-19 01:19:13,833 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-900
2015-12-19 01:19:13,836 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2035
2015-12-19 01:19:13,842 | INFO  | Network connection between vm://localhost#3676 and tcp:///10.170.108.190:51515@53293 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@53293, localBroker= vm://localhost#3676
2015-12-19 01:19:43,850 | WARN  | Network connection between vm://localhost#3676 and tcp:///10.170.108.190:51515@53293 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@53293
2015-12-19 01:19:43,852 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-901
2015-12-19 01:19:43,859 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2030
2015-12-19 01:19:43,891 | INFO  | Network connection between vm://localhost#3680 and tcp:///10.170.108.190:51515@53869 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@53869, localBroker= vm://localhost#3680
2015-12-19 01:20:13,904 | WARN  | Network connection between vm://localhost#3680 and tcp:///10.170.108.190:51515@53869 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@53869
2015-12-19 01:20:13,906 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-902
2015-12-19 01:20:13,914 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2040
2015-12-19 01:20:13,919 | INFO  | Network connection between vm://localhost#3684 and tcp:///10.170.108.190:51515@54437 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@54437, localBroker= vm://localhost#3684
2015-12-19 01:20:43,929 | WARN  | Network connection between vm://localhost#3684 and tcp:///10.170.108.190:51515@54437 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@54437
2015-12-19 01:20:43,930 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-903
2015-12-19 01:20:43,934 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2040
2015-12-19 01:20:43,940 | INFO  | Network connection between vm://localhost#3688 and tcp:///10.170.108.190:51515@55006 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@55006, localBroker= vm://localhost#3688
2015-12-19 01:21:13,947 | WARN  | Network connection between vm://localhost#3688 and tcp:///10.170.108.190:51515@55006 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@55006
2015-12-19 01:21:13,949 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-904
2015-12-19 01:21:13,953 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2040
2015-12-19 01:21:13,959 | INFO  | Network connection between vm://localhost#3692 and tcp:///10.170.108.190:51515@55578 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@55578, localBroker= vm://localhost#3692
2015-12-19 01:21:43,966 | WARN  | Network connection between vm://localhost#3692 and tcp:///10.170.108.190:51515@55578 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@55578
2015-12-19 01:21:43,968 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-905
2015-12-19 01:21:43,978 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2040
2015-12-19 01:21:43,982 | INFO  | Network connection between vm://localhost#3696 and tcp:///10.170.108.190:51515@55912 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@55912, localBroker= vm://localhost#3696
2015-12-19 01:22:13,990 | WARN  | Network connection between vm://localhost#3696 and tcp:///10.170.108.190:51515@55912 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@55912
2015-12-19 01:22:13,992 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-906
2015-12-19 01:22:14,000 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2040
2015-12-19 01:22:14,005 | INFO  | Network connection between vm://localhost#3700 and tcp:///10.170.108.190:51515@56623 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@56623, localBroker= vm://localhost#3700
2015-12-19 01:22:44,013 | WARN  | Network connection between vm://localhost#3700 and tcp:///10.170.108.190:51515@56623 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@56623
2015-12-19 01:22:44,015 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-907
2015-12-19 01:22:44,017 | INFO  | Connector vm://localhost stopped | org.apache.activemq.broker.TransportConnector | ActiveMQ BrokerService[localhost] Task-2040
2015-12-19 01:22:44,017 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | ActiveMQ Task-907
2015-12-19 01:22:44,018 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2040
2015-12-19 01:22:44,026 | INFO  | Network connection between vm://localhost#3704 and tcp:///10.170.108.190:51515@57344 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@57344, localBroker= vm://localhost#3704
2015-12-19 01:23:14,034 | WARN  | Network connection between vm://localhost#3704 and tcp:///10.170.108.190:51515@57344 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@57344
2015-12-19 01:23:14,036 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-908
2015-12-19 01:23:14,040 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2053
2015-12-19 01:23:14,045 | INFO  | Network connection between vm://localhost#3708 and tcp:///10.170.108.190:51515@58045 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@58045, localBroker= vm://localhost#3708
2015-12-19 01:23:44,054 | WARN  | Network connection between vm://localhost#3708 and tcp:///10.170.108.190:51515@58045 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@58045
2015-12-19 01:23:44,056 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-909
2015-12-19 01:23:44,064 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2053
2015-12-19 01:23:44,068 | INFO  | Network connection between vm://localhost#3712 and tcp:///10.170.108.190:51515@58612 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@58612, localBroker= vm://localhost#3712
2015-12-19 01:24:14,075 | WARN  | Network connection between vm://localhost#3712 and tcp:///10.170.108.190:51515@58612 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@58612
2015-12-19 01:24:14,077 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-910
2015-12-19 01:24:14,082 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2053
2015-12-19 01:24:14,089 | INFO  | Network connection between vm://localhost#3716 and tcp:///10.170.108.190:51515@58792 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@58792, localBroker= vm://localhost#3716
2015-12-19 01:24:44,097 | WARN  | Network connection between vm://localhost#3716 and tcp:///10.170.108.190:51515@58792 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@58792
2015-12-19 01:24:44,099 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-911
2015-12-19 01:24:44,105 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2060
2015-12-19 01:24:44,111 | INFO  | Network connection between vm://localhost#3720 and tcp:///10.170.108.190:51515@59355 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=tcp:///10.170.108.190:51515@59355, localBroker= vm://localhost#3720
2015-12-19 01:25:14,119 | WARN  | Network connection between vm://localhost#3720 and tcp:///10.170.108.190:51515@59355 shutdown due to a remote error: java.io.EOFException | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ Transport: tcp:///10.170.108.190:51515@59355
2015-12-19 01:25:14,121 | INFO  | Establishing network connection from vm://localhost?async=false to tcp://10.170.108.190:51515 | org.apache.activemq.network.DiscoveryNetworkConnector | ActiveMQ Task-912
2015-12-19 01:25:14,129 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-2060
